,appId,title,score,rating,review,comment,priceT,install,genre,developer,release
378,com.coinbase.android,"Coinbase – Buy & Trade Bitcoin, Ethereum & more",4.1,3893.0,1433.0,"['Worst app available. Looks all good until try to verify the account which is almost impossible. Support is nowhere to be found, refusing to answer emails', 'So far so good however some problems. Fees are very high with no customer service there is no contact or speak to anyone', ""Australians... don't use this app. They say you can transfer your funds to another exchange if you want to pull it out but there is no options anywhere in the interface to do so. Support tickets return copied and pasted information for the Support page that doesn't help. I'll be reporting to AFCA if they don't resolve my current ticket. If you experience this I suggest you do too."", ""Great for beginners. Charts aren't complicated, and your portfolio is easy to look into. Easiest UI for dipping your toes into the crypto pool. Check if the currency you're interested in is available before going ahead if you're set on what you want to trade in, as there are other marketplaces that cover the newer or more volatile currencies."", ""Disappointed! I wanted to create an account with this app but it keeps on denying my email address saying another user has already registered with it, I changed to 3 different email addresses yet it keeps saying the same thing and this is the first time I'm installing the app on my phone. For this nonsense reason, I couldn't create the account and I felt like the app doesn't want me to use it, I don't know what else to do.... I'm disappointed!!""]",Free,10000000,FINANCE,Coinbase Android,"Mar 6, 2013"
379,fr.acinq.phoenix.mainnet,Phoenix | The Bitcoin wallet from the future,4.2,242.0,121.0,"['Best LN wallet for me and only custodial wallet I have been able to use. Love automatic channel creation (for a small fee).', 'The best mobile bitcoin/lightning wallet. It is a must for the future with high fees.', 'Easy to use Bitcoin (Lightning) wallet. Fast transactions and cheap as hell. The future is here.', 'Has issues connecting to network. Takes 4eva sometimes.', 'Easy to use lightning wallet. Edit: Fees are too high after update. Breez wallet looks more competitive']",Free,10000,FINANCE,ACINQ,"Dec 10, 2019"
380,org.coinid.wallet.tbtc,Bitcoin Testnet Wallet for COINiD,0.0,0.0,0.0,['not good .very difficult app.'],Free,500,FINANCE,COINiD Group,"Feb 6, 2019"
381,org.coinid.wallet.tgrs,Groestlcoin Testnet Wallet for COINiD,0.0,0.0,0.0,[],Free,10,FINANCE,COINiD Group,"Dec 18, 2018"
382,org.coinid.wallet.btc,Bitcoin Wallet for COINiD,4.3,12.0,3.0,['Coinid wallet works very well. Only problem is the lock feature that has a problem does not always work and causing delays needs to be sorted out. Otherwise highly satisfied.'],Free,1000,FINANCE,COINiD Group,"Oct 14, 2018"
383,org.coinid.wallet.grs,Groestlcoin Wallet for COINiD,0.0,0.0,0.0,[],Free,10,FINANCE,COINiD Group,"Dec 2, 2018"
384,org.coinid.wallet.xmy,Myriad Wallet for COINiD,3.6,13.0,9.0,"['I tried to send money from my Myriad account today but I got a message that my address was not correct. Then when I tried to email the developer, the mail returned undelivered. Please can you help me to resolve this issue. Thank you.', 'I got two different receiving address?? But why', ""C'est le meilleur portefeuille dont j'ai essayé entre toute les monnaies""]",Free,1000,FINANCE,COINiD Group,"Nov 12, 2018"
385,com.eofinance,EO.Finance: Buy and Sell Bitcoin. Crypto Wallet,4.1,1501.0,589.0,"[""First, the buying crypto using a credit card do not work. The app frequently refresh the page where you have to input the credit card details so nothing can be done here most of the time, even if you passed this step, still. Now i was automaticall lockout from my account because of google authenticator, w/c i didn't choose as my two factor authen., i preferred my mobile. Any advice EO? How to recover my account without the google authentication? Or i just have to accept that i lost my account?!"", ""It's confusing to use, finding any wallet address, the focus is just on buying crypto. Logging out by itself, I don't know why. There are many more interesting and safe wallet to choose."", 'I opened the account and wished to use it right away, topped up only small money first as i didnt trust it due to some reviews. Of course theu were right you need to be verified before you can use your funds or send them . They ask for way too much info even your bank card picture which to me indicated there fraudulent , anyway i uploaded all bur not the bill and whoopie i got rejected . So i was vex, emailed them and requested my money back n close the account n they agreed and issued my refund', ""ridiculous app when I try to charge my card the payment merchant is not allowing they keep on saying try different card or do bank transfer but the transaction I try to do which is $500 and they know I can't process this via bank transfer when I reach support they were available 24/7 but they were unable to help"", 'buying was easy , but verifying is hard as hell if u use ur virtual card. the live support was good but they were useless if you ask about kyc. the kyc team took almost 2 week to reply to my email. The fee for sending any amount of btc was tooo expensive $10 per transaction!']",Free,50000,FINANCE,EO.Finance,"Aug 14, 2018"
386,org.electroncash.wallet,Electron Cash wallet for Bitcoin Cash,4.1,160.0,77.0,"[""I tryed to scan a QR code for a Bitpay invoice and it just wouldn't take for whatever reason. I tryed several times. My ElectronCash desktop wallet bailed me out. I'd like to report the problem to Electron but that requires signing into Gethub. Hopefully they monitor these reviews. I've got a Samsung Galaxy Halo. Otherwise I'd love to use the app if that kink gets worked out!"", 'Clean and simple wallet app. Reinstall fixed a crashing upon open problem. The option to show fiat value of choice doesnt seem to work, but I am sure will on an update.', 'Mobile version of the best desktop bitcoin cash wallet. Quite simple, but powerful and transparent mobile bitcoin cash (BCH) wallet.', 'Not used it to transact yet, but have restored an existing wallet using seed words, and all appears fine.', ""Really really garbage. UI is not just bad, it's indecipherable, nobody would want to use this, and all the developers on it could really do a better job at everything.""]",Free,10000,FINANCE,Jonald Fyookball,"Dec 8, 2018"
387,cash.klever.blockchain.wallet,"Klever Wallet: Bitcoin, Ethereum, Tron, & more",3.9,8705.0,4861.0,"['Wallet I use everyday. Easy switching between Ethereum and TRON Blockchains and different wallets. Recents and Favorites make dApps flow easy. Address book contacts save to the Klever mnemonic phrase so when restoring to new device, contacts restore also.', ""I once gave this a 5 star but things have taken a turn for the worst. I recently encountered a problem with my phone and tried to restored my account with the Seed Phrase 12 words and all i'm getting is oops seed phrase is incorrect! how can this be? I had to write them down and re-enter them(in the EXACT SEQUENCE) when creating the wallet! now i'm told it's wrong, This is BS! I need help to retrieve my money."", ""App is ok but you can't add a token which are not listed in the app. So you can only hold limited coins/tokens. Unlike Trust Wallet and other wallets, you just need the contract address, symbol, and decimals to add a custom token. It would be nice if they can improve the app by adding a custom token feature. I think more users will hold their coins/tokens in this app if they can have it. Until then, I will still prefer to use Trust Wallet over this app."", ""Functionally Great. Absurd Fees! I like the functionality of the Klever app. Its the wallet I use for TRC-10 coins. It seems secure, it's very fast, and is easy to navigate once you learn all the features. The one thing I can't get over are the fees to purchase. I have never purchased anything from them because out of a $50.00 purchase they typically take about $14.00. Its secure for holding your crypto especially alt coins, has great staking interest, and is very fast with transfers."", ""Something I liked about the pre klever wallet was seeing every balance . Now I can add the token to my list and it says 0.0 even though I can see the transaction in . 5 stars when that's fixed . Everything else is great .""]",Free,500000,FINANCE,"Klever Wallet: Bitcoin, Ethereum, TRX & Crypto","Aug 27, 2020"
